ticker,name,market,sector,sub_industry,market_cap_usd_b,turnaround_flag,legacy_v0_1_universe_role,legacy_v0_1_action,legacy_v0_1_reason,v0_3_universe_role,v0_3_action,v0_3_reason,candidate_track,gate3_recovery_required,gate3_recovery_status,gate3_continuation_status,gate3_final_status,ra_drawdown_from_52w_high_pct,ra_pass,rb_rebound_from_6m_low_pct,rb_pass,rc_ma50,rc_ma200,rc_pass,rd_avg_volume_1m,rd_avg_volume_6m,rd_pass,ca_drawdown_from_52w_high_pct,ca_pass,cb_pass,cc_1m_return_pct,cc_pass,cd_avg_volume_1m,cd_avg_volume_3m,cd_pass,ce_gate2_full_pass,ce_pass,price_data_source,price_data_asof,as_of_date,gate3_missing_data_notes,compatibility_notes
OXY,Occidental Petroleum Corporation,US,Energy,Oil Gas & Consumable Fuels,59.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-14.1153,N,46.1716,Y,58.8756,48.2957,Y,12528147.62,13813562.70,N,-14.1153,Y,Y,-0.6635,N,12528147.62,16739801.59,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
URI,United Rentals Inc.,US,Industrials,Trading Companies,59.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-3.1137,N,39.0967,Y,848.6640,874.7670,N,516766.67,638551.59,N,-3.1137,Y,N,2.9578,N,516766.67,579531.75,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
OKE,ONEOK Inc.,US,Energy,Oil Gas & Consumable Fuels,59.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-7.3814,N,25.6016,Y,88.8432,78.2725,Y,4166695.24,4571107.94,N,-7.3814,Y,Y,0.5242,N,4166695.24,4686787.30,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
SRE,Sempra,US,Utilities,Multi-Utilities,58.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-8.5113,N,6.4257,N,94.3160,90.3444,Y,3315876.19,3677406.35,N,-8.5113,Y,Y,-1.2979,N,3315876.19,3418612.70,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
TRGP,Targa Resources Corp.,US,Energy,Oil Gas & Consumable Fuels,58.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-4.7335,N,55.2161,Y,250.2384,198.9728,Y,1222009.52,1402611.11,N,-4.7335,Y,Y,9.2669,Y,1222009.52,1396034.92,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
PCAR,PACCAR Inc,US,Industrials,Machinery,58.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-13.2993,N,9.5647,N,117.5428,110.6519,Y,2799600.00,3075885.71,N,-13.2993,Y,Y,-11.7453,N,2799600.00,2820504.76,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
TFC,Truist Financial Corporation,US,Financials,Banks,58.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-13.1697,N,10.5635,N,48.2230,47.5883,Y,6698333.33,8777507.14,N,-13.1697,Y,Y,-5.4070,N,6698333.33,8678936.51,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
TEL,TE Connectivity plc,US,Information Technology,Electronic Components,58.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-16.1647,N,6.5921,N,212.4588,220.9983,N,2780919.05,2315106.35,Y,-16.1647,N,N,-0.3675,N,2780919.05,2541949.21,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
KEYS,Keysight Technologies Inc.,US,Information Technology,Electronic Equipment,58.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-5.1898,N,95.6717,Y,326.8772,232.2311,Y,1641909.52,1399578.57,Y,-5.1898,Y,Y,2.0579,N,1641909.52,1490904.76,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
LHX,L3Harris Technologies Inc.,US,Industrials,Aerospace & Defense,57.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-18.3444,N,13.4878,N,332.5950,313.0256,Y,1394723.81,1382247.62,Y,-18.3444,N,Y,-3.5605,N,1394723.81,1416879.37,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
FANG,Diamondback Energy Inc.,US,Energy,Oil Gas & Consumable Fuels,57.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-9.7571,N,37.3015,Y,195.6402,162.6753,Y,2236852.38,2580402.38,N,-9.7571,Y,Y,-1.8226,N,2236852.38,3179920.63,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
O,Realty Income Corporation,US,Real Estate,Retail REITs,57.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-7.9485,N,11.1926,N,62.6112,60.5272,Y,5590328.57,6175285.71,N,-7.9485,Y,Y,-0.8924,N,5590328.57,5838255.56,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
DVN,Devon Energy Corporation,US,Energy,Oil Gas & Consumable Fuels,57.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-14.9798,N,28.4305,Y,48.1878,39.8190,Y,15461357.14,12656205.56,Y,-14.9798,Y,Y,-8.1535,N,15461357.14,15664617.46,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
ALL,The Allstate Corporation,US,Financials,Insurance,56.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-7.0042,N,8.6176,N,212.9106,206.8986,Y,1724147.62,1611660.32,Y,-7.0042,Y,Y,-2.4977,N,1724147.62,1476401.59,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
TGT,Target Corporation,US,Consumer Staples,Consumer Staples Distribution,56.0,Y,HIGH_RISK_REVIEW,REVIEW_BEFORE_SCORING,TURNAROUND_IN_PROGRESS; METADATA_ONLY_AUDIT; turnaround flag prevents core classification,GATE3_FAIL_REVIEW,REVIEW_BEFORE_SCORING,"Gate3 FAIL; no recovery/continuation signal; preprocessing review only, not EXCLUDE; metadata_role=CORE; recovery=FAIL; continuation=FAIL",RECOVERY,Y,FAIL,FAIL,FAIL,-2.8539,N,51.7980,Y,123.3136,105.2787,Y,5943661.90,6267587.30,N,-2.8539,N,Y,-1.0715,N,5943661.90,5868414.29,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; turnaround_gate3_recovery_applied; role_changed:HIGH_RISK_REVIEW->GATE3_FAIL_REVIEW
AZO,AutoZone Inc.,US,Consumer Discretionary,Specialty Retail,55.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-30.4753,Y,0.0000,N,3443.7564,3730.1786,N,303538.10,188045.24,Y,-30.4753,N,N,-15.0124,N,303538.10,212114.29,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
CTVA,Corteva Inc.,US,Materials,Chemicals,54.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-6.5177,N,22.7378,Y,81.2664,72.4559,Y,3591047.62,3832107.14,N,-6.5177,Y,Y,0.5918,N,3591047.62,3831576.19,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
CARR,Carrier Global Corporation,US,Industrials,Building Products,53.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-20.0917,Y,24.6570,Y,61.4858,59.4989,Y,6560185.71,7246078.57,N,-20.0917,N,Y,4.1996,Y,6560185.71,6643076.19,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
AJG,Arthur J. Gallagher & Co.,US,Financials,Insurance,53.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-41.8385,Y,5.6510,N,211.2388,250.0906,N,1953266.67,2085770.63,N,-41.8385,N,N,-5.6775,N,1953266.67,2025828.57,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
MET,MetLife Inc.,US,Financials,Insurance,52.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-1.3049,N,22.8951,Y,76.0518,77.7288,N,3269047.62,3638750.00,N,-1.3049,N,N,7.1199,Y,3269047.62,3663142.86,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
NDAQ,Nasdaq Inc.,US,Financials,Capital Markets,52.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-10.3486,N,14.5804,N,88.0598,90.1980,N,3056223.81,3876841.27,N,-10.3486,Y,N,0.1106,N,3056223.81,3320420.63,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
PSA,Public Storage,US,Real Estate,Specialized REITs,52.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-1.7234,N,18.7084,Y,293.9688,287.2409,Y,898133.33,1158934.92,N,-1.7234,N,Y,0.4288,N,898133.33,1108493.65,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
F,Ford Motor Company,US,Consumer Discretionary,Automobiles,51.0,Y,HIGH_RISK_REVIEW,REVIEW_BEFORE_SCORING,TURNAROUND_IN_PROGRESS; METADATA_ONLY_AUDIT; turnaround flag prevents core classification,GATE3_FAIL_REVIEW,REVIEW_BEFORE_SCORING,"Gate3 FAIL; no recovery/continuation signal; preprocessing review only, not EXCLUDE; metadata_role=CORE; recovery=FAIL; continuation=FAIL",RECOVERY,Y,FAIL,FAIL,FAIL,0.0000,N,41.6592,Y,12.4484,12.7112,N,74625195.24,58540190.48,Y,0.0000,N,N,27.1417,Y,74625195.24,57963969.84,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; turnaround_gate3_recovery_applied; role_changed:HIGH_RISK_REVIEW->GATE3_FAIL_REVIEW
AME,AMETEK Inc.,US,Industrials,Electrical Equipment,51.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-6.2453,N,15.9615,Y,226.0634,208.4131,Y,1399190.48,1337614.29,Y,-6.2453,Y,Y,-2.8287,N,1399190.48,1313376.19,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
NUE,Nucor Corporation,US,Materials,Metals & Mining,51.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,0.0000,N,60.4100,Y,201.5788,168.3016,Y,1462342.86,1588646.83,N,0.0000,N,Y,14.6372,Y,1462342.86,1467536.51,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
ADSK,Autodesk Inc.,US,Information Technology,Software,51.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-27.4764,Y,8.4916,N,239.3548,275.4387,N,1850271.43,2007075.40,N,-27.4764,N,N,0.8382,N,1850271.43,2037255.56,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
COR,Cencora Inc.,US,Health Care,Health Care Providers,50.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-28.7498,Y,5.6461,N,301.1814,326.3544,N,2293395.24,1524392.06,Y,-28.7498,N,N,-13.9122,N,2293395.24,1711985.71,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
EBAY,eBay Inc.,US,Consumer Discretionary,Broadline Retail,50.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,INSUFFICIENT_DATA,MANUAL_REVIEW,-7.2293,N,38.9749,Y,101.9880,92.5284,Y,7094161.90,5287283.33,Y,-7.2293,Y,Y,10.0409,Y,7094161.90,5643087.30,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
FAST,Fastenal Company,US,Industrials,Trading Companies,50.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-11.0538,N,13.2104,N,44.9910,44.6829,Y,6664242.86,7867475.40,N,-11.0538,Y,Y,-1.0159,N,6664242.86,7485195.24,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
EA,Electronic Arts Inc.,US,Communication Services,Entertainment,50.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-2.0069,N,1.9508,N,202.0182,196.9129,Y,1824661.90,2171796.83,N,-2.0069,N,Y,-0.8743,N,1824661.90,1989131.75,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
TER,Teradyne Inc.,US,Information Technology,Semiconductor Equipment,50.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-10.1057,N,126.4445,Y,345.5058,231.1925,Y,4419000.00,3416215.87,Y,-10.1057,Y,Y,-6.5100,N,4419000.00,3591138.10,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
MCHP,Microchip Technology Incorporated,US,Information Technology,Semiconductors,50.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,INSUFFICIENT_DATA,MANUAL_REVIEW,-5.8978,N,88.9756,Y,81.4138,70.2609,Y,11657195.24,9525596.83,Y,-5.8978,Y,Y,11.5269,Y,11657195.24,9944644.44,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
ETR,Entergy Corporation,US,Utilities,Electric Utilities,50.0,N,CORE,KEEP_CORE,METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,CORE,KEEP_CORE,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=METADATA_ONLY_AUDIT; large-cap metadata row without forced review marker,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-5.4279,N,22.2831,Y,111.7706,99.2833,Y,4171419.05,2988306.35,Y,-5.4279,Y,Y,-1.7013,N,4171419.05,3288542.86,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
COIN,Coinbase Global Inc.,US,Financials,Capital Markets,49.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-58.6021,Y,23.1696,Y,190.1772,249.7859,N,9581400.00,10730170.63,N,-58.6021,N,N,-11.6433,N,9581400.00,10865380.95,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
XEL,Xcel Energy Inc.,US,Utilities,Electric Utilities,48.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-3.4680,N,11.4628,N,79.9100,78.0400,Y,5249747.62,5051819.84,Y,-3.4680,Y,Y,2.0023,N,5249747.62,4699639.68,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
ROK,Rockwell Automation Inc.,US,Industrials,Electrical Equipment,48.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-0.7119,N,30.8657,Y,404.6508,384.1772,Y,815161.90,891871.43,N,-0.7119,N,Y,12.0810,Y,815161.90,846598.41,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
